Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Country level Brazil,BRA001,Brazil,Moderate humanitarian conditions - Level 3,386182,R4V 18/11/ 2022;PAHO 15/09/2023,Medium,2,https://www.r4v.info/pt/document/rmrp-20232024-plano-regional-e-capitulo-brasil;  https://reliefweb.int/report/brazil/natural-hazards-monitoring-15-september-2023,"This figure is the result of BRA002 people in need, plus BRA003 people in need",BRA001Moderate humanitarian conditions - Level 3,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Severe humanitarian conditions - Level 4,x,x,x,x,x,No new data available for September 2023 update,BRA001Severe humanitarian conditions - Level 4,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Extreme humanitarian conditions - Level 5,x,x,x,x,x,No new data available for September 2023 update,BRA001Extreme humanitarian conditions - Level 5,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Crisis affected groups,5,R4V 18/11/ 2022;PAHO 15/09/2023,High,1,https://www.r4v.info/pt/document/rmrp-20232024-plano-regional-e-capitulo-brasil;  https://reliefweb.int/report/brazil/natural-hazards-monitoring-15-september-2023,"IDPs, Hotsts, Non-Hosts, Returnees, Refugees",BRA001Crisis affected groups,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Illness cases reported,x,x,x,x,x,No new data available for September 2023 update,BRA001Illness cases reported,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Buildings damaged,x,x,x,x,x,No new data available for September 2023 update,BRA001Buildings damaged,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Buildings destroyed,x,x,x,x,x,No new data available for September 2023 update,BRA001Buildings destroyed,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Buildings in affected area,x,x,x,x,x,No new data available for September 2023 update,BRA001Buildings in affected area,2023-09-30,Humanitarian development
Country level Brazil,BRA001,Brazil,Economic Losses,x,x,x,x,x,No new data available for September 2023 update,BRA001Economic Losses,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Total population,19603733,"World Bank 31/12/2022

",Medium,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=CL,Population figure from World Bank most recent data for 2022,CHL002Total population,2023-09-30,Change in the data/methodology
Venezuela displacement in Chile,CHL002,Chile,Landmass affected,743532,"World Bank 01/01/2021

",High,1,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=CL,figure from World Bank most recent data,CHL002Landmass affected,2023-09-30,Change in the data/methodology
Venezuela displacement in Chile,CHL002,Chile,People exposed,19603733,"World Bank 31/12/2022

",Medium,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=CL,All the population of the country is exposed to this crisis ,CHL002People exposed,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,People affected,13131293, INE 01/05/2017; R4V30/11/2022,Medium ,2,http://resultados.censo2017.cl/ ; https://www.ine.gob.cl/estadisticas/sociales/demografia-y-vitales/demografia-y-migracion/2022/10/12/poblaci%C3%B3n-extranjera-residente-en-chile-lleg%C3%B3-a-1.482.390-personas-en-2021-un-1-5-m%C3%A1s-que-en-2020,"According to INE, the population of mixed migrants (about 30% are Venezuelans) is centered in Area Metropolitana (8310984), Antofagasta (709637), and Valparaiso (1995538). There is also a relatively increse in the number of migrants: Magallanes (181 143), Arica (257722), and Bio Bio (1676269). The people affected figure is carried out with the total population in the already mentioned regions",CHL002People affected,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,People displaced,444400,R4V 07/09/2023,Medium ,2,https://reliefweb.int/report/venezuela-bolivarian-republic/r4v-latin-america-and-caribbean-venezuelan-refugees-and-migrants-region-august-2023,Figures taken from R4V approximated figures of Venezuelan migrants and refugees per country,CHL002People displaced,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Injuries reported,x,x,x,x,x,No new data available for September 2023 update,CHL002Injuries reported,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,People in Need,309700,R4V 07/03/2023,Medium ,2,https://www.r4v.info/en/rmrp2023-2024,This figure is the people in need reported by R4V for 2023 in its Migrants and Refugees Response Plan (RMRP following Spanish abbreviation),CHL002People in Need,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Minimal humanitarian conditions - Level 1,6472440,World Bank 01/01/2020; INE 01/05/2017; R4V 07/032023,Medium,2,http://resultados.censo2017.cl/  https://www.r4v.info/es/document/chile-two-pager   https://data.worldbank.org/indicator/SP.POP.TOTL?locations=CL,The figure is carried out from people exposed figure minus poeple affected figure,CHL002Minimal humanitarian conditions - Level 1,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Stressed humanitarian conditions - Level 2,12821593,World Bank 01/01/2020; INE 01/05/2017; R4V 07/032023,Medium,2,http://resultados.censo2017.cl/  https://www.r4v.info/es/document/chile-two-pager   https://data.worldbank.org/indicator/SP.POP.TOTL?locations=CL,The figure is carried out from people affected fiture minus people in need figure,CHL002Stressed humanitarian conditions - Level 2,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Moderate humanitarian conditions - Level 3,309700,R4V 07/03/2023,Medium,2,https://www.r4v.info/en/rmrp2023-2024,This figure is the people in need reported by R4V for 2023 in its Migrants and Refugees Response Plan (RMRP following Spanish abbreviation),CHL002Moderate humanitarian conditions - Level 3,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Severe humanitarian conditions - Level 4,x,x,x,x,x,No new data available for September 2023 update,CHL002Severe humanitarian conditions - Level 4,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Extreme humanitarian conditions - Level 5,x,x,x,x,x,No new data available for September 2023 update,CHL002Extreme humanitarian conditions - Level 5,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Crisis affected groups,3,R4V 07/03/2023,High,1,https://www.r4v.info/en/rmrp2023-2024," Hotsts, Non-Hosts, Refugees",CHL002Crisis affected groups,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,People facing limited access constraints,x,x,x,x,x,No new data available for September 2023 update,CHL002People facing limited access constraints,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,People facing restricted access constraints,x,x,x,x,x,No new data available for September 2023 update,CHL002People facing restricted access constraints,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Illness cases reported,x,x,x,x,x,No new data available for September 2023 update,CHL002Illness cases reported,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Buildings damaged,x,x,x,x,x,No new data available for September 2023 update,CHL002Buildings damaged,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Buildings destroyed,x,x,x,x,x,No new data available for September 2023 update,CHL002Buildings destroyed,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Buildings in affected area,x,x,x,x,x,No new data available for September 2023 update,CHL002Buildings in affected area,2023-09-30,Humanitarian development
Venezuela displacement in Chile,CHL002,Chile,Economic Losses,x,x,x,x,x,No new data available for September 2023 update,CHL002Economic Losses,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Total population,18001000,World Bank 31/12/ 2022,Medium,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=EC,Population figure from World Bank data for 2022,ECU002Total population,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Landmass affected,248360,World Bank 01/01 2021,High,1,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=EC,Landmass figure from world Bank,ECU002Landmass affected,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,People exposed,18001000,World Bank 31/12/ 2022,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=EC,Population figure from World Bank data for 2022,ECU002People exposed,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,People affected,7591550,"R4V, 07/03/ 2023; Inec 01/04 2023",Medium ,2,https://rmrp.r4v.info/rmrp-2022-pagina-principal-ecuador/  https://www.ecuadorencifras.gob.ec/estadisticas/,"According to r4v the principal host communities in Ecuador are: Pichinchav(2576287), Guayas (3645483), and Manabí (1369780) People affected are taken as the population of such regions",ECU002People affected,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,People displaced,474900,"R4V, 07/09/ 2023",Medium ,2,https://reliefweb.int/report/venezuela-bolivarian-republic/r4v-latin-america-and-caribbean-venezuelan-refugees-and-migrants-region-august-2023,Figures taken from R4V approximated figures of Venezuelan migrants and refugees per country,ECU002People displaced,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Injuries reported,x,x,x,x,x,No new data available for September 2023 update,ECU002Injuries reported,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Fatalities reported,0,Missing Migrants 22/09/2023,Medium ,2,https://missingmigrants.iom.int/,Fatalities reported by ACLED between 04/08/2022 and 04/08 /2023 (54) plus fatalities of Venezuelan migrants in Ecuador registered by Missing Migrants between 2014 to 2023 (15).,ECU002Fatalities reported,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Fatalities in all crises,0,Missing Migrants 22/09/2023,Medium,2,https://missingmigrants.iom.int/,Fatalities reported by Missing Migrants from March to September 2023,ECU002Fatalities in all crises,2023-09-30,Change in the data/methodology
Venezuela displacement in Ecuador,ECU002,Ecuador,People in Need,402500,"R4V, 07/03/ 2023",Medium,2,https://www.r4v.info/en/rmrp2023-2024,Fatalities reported by Missing Migrants from March to September 2023,ECU002People in Need,2023-09-30,Change in the data/methodology
Venezuela displacement in Ecuador,ECU002,Ecuador,Minimal humanitarian conditions - Level 1,10409450,"R4V, 07/03/ 2023; Inec 01/04 2023; World Bank 01/01/2021",Medium ,2,https://rmrp.r4v.info/rmrp-2022-pagina-principal-ecuador/  https://www.ecuadorencifras.gob.ec/estadisticas/ https://data.worldbank.org/indicator/SP.POP.TOTL?locations=EC,The figure is carried out from people exposed figure minus poeple affected figure,ECU002Minimal humanitarian conditions - Level 1,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Stressed humanitarian conditions - Level 2,7189050,"R4V, 07/03/ 2023; Inec 01/04 2023; World Bank 01/01/2021",Medium ,2,https://www.r4v.info/en/rmrp2023-2024; https://www.ecuadorencifras.gob.ec/estadisticas/ ;  https://data.worldbank.org/indicator/SP.POP.TOTL?locations=EC,The figure is carried out from people affected figure minus people in need figure,ECU002Stressed humanitarian conditions - Level 2,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Moderate humanitarian conditions - Level 3,402500, R4V 07/03/2023 ,Medium ,2,https://www.r4v.info/en/rmrp2023-2024,This figure is the people in need reported by R4V for 2023 in its Migrants and Refugees Response Plan (RMRP following Spanish abbreviation),ECU002Moderate humanitarian conditions - Level 3,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Severe humanitarian conditions - Level 4,x,x,x,x,x,No new data available for September 2023 update,ECU002Severe humanitarian conditions - Level 4,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Extreme humanitarian conditions - Level 5,x,x,x,x,x,No new data available for September 2023 update,ECU002Extreme humanitarian conditions - Level 5,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,Crisis affected groups,3, R4V 07/03/2023 ,High,1,https://www.r4v.info/en/rmrp2023-2024," Hotsts, Non-Hosts, Refugees",ECU002Crisis affected groups,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,People facing limited access constraints,x,x,x,x,x,No new data available for September 2023 update,ECU002People facing limited access constraints,2023-09-30,Humanitarian development
Venezuela displacement in Ecuador,ECU002,Ecuador,People facing restricted access constraints,x,x,x,x,x,No new data available for September 2023 update,ECU002People facing restricted access constraints,2023-09-30,Humanitarian development
